"","id_ccbh","bpo_ecoli","cco_ecoli","mfo_ecoli","bp_ecoli","cc_ecoli","mf_ecoli","bpo_pao1","cco_pao1","mfo_pao1","bp_pao1","cc_pao1","mf_pao1"
"340","PA4851_17830",0.535,NA,0.247,3,NA,1,0,0,0,0,0,0
"341","PA4851_17955",0.264,0.436,0.364,2,2,2,0,0,0,0,0,0
"342","PA4851_18010",0.16,NA,0.14,1,NA,1,0,0,0,0,0,0
"343","PA4851_18015",0.143,NA,NA,1,NA,NA,0,0,0,0,0,0
"344","PA4851_18030",0.215,0.428,0.236,1,2,1,0,0,0,0,0,0
"345","PA4851_18040",NA,0.146,0.176,NA,1,1,0,0,0,0,0,0
"346","PA4851_18125",0.064,NA,0.195,1,NA,1,0,0,0,0,0,0
"347","PA4851_18175",0.139,NA,0.105,1,NA,1,0,0,0,0,0,0
"348","PA4851_18200",NA,0.536,0.373,NA,3,2,0,0,0,0,0,0
"349","PA4851_18305",NA,0.565,0.119,NA,3,1,0,0,0,0,0,0
"350","PA4851_18440",0.005,NA,NA,1,NA,NA,0,0,0,0,0,0
"351","PA4851_18460",NA,0.136,NA,NA,1,NA,0,0,0,0,0,0
"352","PA4851_18485",NA,NA,0.126,NA,NA,1,0,0,0,0,0,0
"353","PA4851_18565",NA,NA,0.278,NA,NA,2,0,0,0,0,0,0
"354","PA4851_18590",NA,NA,0.154,NA,NA,1,0,0,0,0,0,0
"355","PA4851_18690",0.4,0.523,0.505,2,3,3,0,0,0,0,0,0
"356","PA4851_18750",0.033,0.105,NA,1,1,NA,0,0,0,0,0,0
"357","PA4851_18855",0.369,0.607,0.545,2,3,3,0,0,0,0,0,0
"358","PA4851_18935",NA,NA,0.094,NA,NA,1,0,0,0,0,0,0
"359","PA4851_19130",0.29,0.18,0.224,2,1,1,0,0,0,0,0,0
"360","PA4851_19450",0.74,NA,0.609,3,NA,3,0,0,0,0,0,0
"361","PA4851_19475",1,NA,0.703,4,NA,3,0,0,0,0,0,0
"362","PA4851_19510",NA,NA,0.297,NA,NA,2,0,0,0,0,0,0
"363","PA4851_19620",0.109,NA,0.045,1,NA,1,0,0,0,0,0,0
"364","PA4851_19630",0.18,NA,0.143,1,NA,1,0,0,0,0,0,0
"365","PA4851_19650",0.506,0.883,0.182,3,4,1,0,0,0,0,0,0
"366","PA4851_19670",0.068,0.388,0.216,1,2,1,0,0,0,0,0,0
"367","PA4851_19775",0.931,NA,NA,4,NA,NA,0,0,0,0,0,0
"368","PA4851_19865",NA,0.169,NA,NA,1,NA,0,0,0,0,0,0
"369","PA4851_19950",NA,NA,0.36,NA,NA,2,0,0,0,0,0,0
"370","PA4851_20030",0.135,0.038,0.094,1,1,1,0,0,0,0,0,0
"371","PA4851_20190",0.106,0.036,0.238,1,1,1,0,0,0,0,0,0
"372","PA4851_20215",NA,0.072,NA,NA,1,NA,0,0,0,0,0,0
"373","PA4851_20350",0.226,NA,0.268,1,NA,2,0,0,0,0,0,0
"374","PA4851_20355",0.697,1,0.537,3,4,3,0,0,0,0,0,0
"375","PA4851_20360",0.273,NA,0.525,2,NA,3,0,0,0,0,0,0
"376","PA4851_20380",0.354,NA,0.268,2,NA,2,0,0,0,0,0,0
"377","PA4851_20420",NA,NA,0.285,NA,NA,2,0,0,0,0,0,0
"378","PA4851_20450",0.057,0.257,0.121,1,2,1,0,0,0,0,0,0
"379","PA4851_20500",0.07,NA,0.094,1,NA,1,0,0,0,0,0,0
"380","PA4851_20575",0.281,0.341,0.167,2,2,1,0,0,0,0,0,0
"381","PA4851_20685",NA,0.488,0.061,NA,2,1,0,0,0,0,0,0
"382","PA4851_20765",NA,NA,0.119,NA,NA,1,0,0,0,0,0,0
"383","PA4851_20900",NA,NA,0.448,NA,NA,2,0,0,0,0,0,0
"384","PA4851_20960",NA,NA,0.011,NA,NA,1,0,0,0,0,0,0
"385","PA4851_21000",0.451,0.553,NA,2,3,NA,0,0,0,0,0,0
"386","PA4851_21005",NA,NA,0.067,NA,NA,1,0,0,0,0,0,0
"387","PA4851_21220",NA,NA,0.104,NA,NA,1,0,0,0,0,0,0
"388","PA4851_21305",0.415,0.454,0.393,2,2,2,0,0,0,0,0,0
"389","PA4851_21310",0.209,0.454,0.383,1,2,2,0,0,0,0,0,0
"390","PA4851_21370",0.192,NA,0.697,1,NA,3,0,0,0,0,0,0
"391","PA4851_21375",0.49,0.57,0.336,2,3,2,0,0,0,0,0,0
"392","PA4851_21465",NA,0.572,0.184,NA,3,1,0,0,0,0,0,0
"393","PA4851_21560",NA,NA,0.069,NA,NA,1,0,0,0,0,0,0
"394","PA4851_21600",0.211,NA,0.302,1,NA,2,0,0,0,0,0,0
"395","PA4851_21605",NA,0.47,NA,NA,2,NA,0,0,0,0,0,0
"396","PA4851_21695",0.427,NA,NA,2,NA,NA,0,0,0,0,0,0
"397","PA4851_21720",0.072,NA,0.113,1,NA,1,0,0,0,0,0,0
"398","PA4851_21855",0.265,NA,0.242,2,NA,1,0,0,0,0,0,0
"399","PA4851_21975",0.105,NA,0.261,1,NA,2,0,0,0,0,0,0
"400","PA4851_21995",0.057,NA,0.695,1,NA,3,0,0,0,0,0,0
"401","PA4851_22040",NA,0.373,NA,NA,2,NA,0,0,0,0,0,0
"402","PA4851_22055",0.333,NA,0.373,2,NA,2,0,0,0,0,0,0
"403","PA4851_22070",NA,0.288,0.337,NA,2,2,0,0,0,0,0,0
"404","PA4851_22075",0.19,0.127,0.085,1,1,1,0,0,0,0,0,0
"405","PA4851_22090",0.161,0.193,0.06,1,1,1,0,0,0,0,0,0
"406","PA4851_22135",0.127,0.487,0.197,1,2,1,0,0,0,0,0,0
"407","PA4851_22140",0.461,0.607,0.486,2,3,2,0,0,0,0,0,0
"408","PA4851_22150",0.231,NA,NA,1,NA,NA,0,0,0,0,0,0
"409","PA4851_22175",0.234,0.763,0.29,1,4,2,0,0,0,0,0,0
"410","PA4851_22215",NA,0.169,0.247,NA,1,1,0,0,0,0,0,0
"411","PA4851_22225",0.147,0.093,0.111,1,1,1,0,0,0,0,0,0
"412","PA4851_22235",0.297,0.475,0.243,2,2,1,0,0,0,0,0,0
"413","PA4851_22260",0.067,0.649,0.507,1,3,3,0,0,0,0,0,0
"414","PA4851_22265",0.104,0.316,NA,1,2,NA,0,0,0,0,0,0
"415","PA4851_22380",0.053,NA,0.133,1,NA,1,0,0,0,0,0,0
"416","PA4851_22410",0.248,0.47,0.143,1,2,1,0,0,0,0,0,0
"417","PA4851_22485",NA,NA,0.115,NA,NA,1,0,0,0,0,0,0
"418","PA4851_22520",0.606,0.649,0.661,3,3,3,0,0,0,0,0,0
"419","PA4851_22575",0.07,0.169,0.261,1,1,2,0,0,0,0,0,0
"420","PA4851_22630",1,NA,NA,4,NA,NA,0,0,0,0,0,0
"421","PA4851_22640",NA,0.169,NA,NA,1,NA,0,0,0,0,0,0
"422","PA4851_22760",0.131,0.333,0.31,1,2,2,0,0,0,0,0,0
"423","PA4851_22775",0.032,NA,NA,1,NA,NA,0,0,0,0,0,0
"424","PA4851_22780",0.037,0.031,NA,1,1,NA,0,0,0,0,0,0
"425","PA4851_22795",NA,NA,0.096,NA,NA,1,0,0,0,0,0,0
"426","PA4851_22800",0.023,0.11,NA,1,1,NA,0,0,0,0,0,0
"427","PA4851_22805",0.251,NA,NA,2,NA,NA,0,0,0,0,0,0
"428","PA4851_23195",0.7,0.745,0.38,3,3,2,0,0,0,0,0,0
"429","PA4851_23310",0.196,0.281,0.138,1,2,1,0,0,0,0,0,0
"430","PA4851_23330",0.391,0.529,0.609,2,3,3,0,0,0,0,0,0
"431","PA4851_23385",0.252,NA,NA,2,NA,NA,0,0,0,0,0,0
"432","PA4851_23390",0.432,0.453,0.589,2,2,3,0,0,0,0,0,0
"433","PA4851_23440",0.365,0.729,0.542,2,3,3,0,0,0,0,0,0
"434","PA4851_23485",NA,0.239,NA,NA,1,NA,0,0,0,0,0,0
"435","PA4851_23525",0.223,0.237,0.385,1,1,2,0,0,0,0,0,0
"436","PA4851_23545",NA,NA,0.239,NA,NA,1,0,0,0,0,0,0
"437","PA4851_23705",NA,0.329,NA,NA,2,NA,0,0,0,0,0,0
"438","PA4851_23885",0.286,0.321,0.071,2,2,1,0,0,0,0,0,0
"439","PA4851_23890",0.276,0.517,0.617,2,3,3,0,0,0,0,0,0
"440","PA4851_23945",NA,NA,0.24,NA,NA,1,0,0,0,0,0,0
"441","PA4851_23965",NA,0.198,NA,NA,1,NA,0,0,0,0,0,0
"442","PA4851_24000",0.168,NA,0.072,1,NA,1,0,0,0,0,0,0
"443","PA4851_24040",0.058,0.169,0.28,1,1,2,0,0,0,0,0,0
"444","PA4851_24090",0.466,0.682,0.444,2,3,2,0,0,0,0,0,0
"445","PA4851_24310",0.396,NA,0.155,2,NA,1,0,0,0,0,0,0
"446","PA4851_24435",0.269,NA,NA,2,NA,NA,0,0,0,0,0,0
"447","PA4851_24520",0.234,NA,NA,1,NA,NA,0,0,0,0,0,0
"448","PA4851_24540",0.318,0.594,0.351,2,3,2,0,0,0,0,0,0
"449","PA4851_24560",0.213,0.218,0.074,1,1,1,0,0,0,0,0,0
"450","PA4851_24615",NA,0.677,0.478,NA,3,2,0,0,0,0,0,0
"451","PA4851_24620",0.14,NA,0.412,1,NA,2,0,0,0,0,0,0
"452","PA4851_24640",0.047,0.552,0.08,1,3,1,0,0,0,0,0,0
"453","PA4851_24665",NA,NA,0.243,NA,NA,1,0,0,0,0,0,0
"454","PA4851_24675",0.11,0.301,0.089,1,2,1,0,0,0,0,0,0
"455","PA4851_24725",NA,0.509,NA,NA,3,NA,0,0,0,0,0,0
"456","PA4851_24775",0.124,NA,0.288,1,NA,2,0,0,0,0,0,0
"457","PA4851_24825",0.46,0.281,0.467,2,2,2,0,0,0,0,0,0
"458","PA4851_24855",0.225,0.37,0.317,1,2,2,0,0,0,0,0,0
"459","PA4851_24875",0.105,0.369,0.11,1,2,1,0,0,0,0,0,0
"460","PA4851_25030",0.254,0.401,0.355,2,2,2,0,0,0,0,0,0
"461","PA4851_25145",NA,0.169,0.119,NA,1,1,0,0,0,0,0,0
"462","PA4851_25155",0.023,NA,0.085,1,NA,1,0,0,0,0,0,0
"463","PA4851_25160",NA,0.601,NA,NA,3,NA,0,0,0,0,0,0
"464","PA4851_25325",0.199,NA,0.106,1,NA,1,0,0,0,0,0,0
"465","PA4851_25440",0.224,NA,0.31,1,NA,2,0,0,0,0,0,0
"466","PA4851_25445",0.048,NA,0.231,1,NA,1,0,0,0,0,0,0
"467","PA4851_25475",0.117,0.106,0.297,1,1,2,0,0,0,0,0,0
"468","PA4851_25605",0.25,0.483,0.398,1,2,2,0,0,0,0,0,0
"469","PA4851_25890",0.22,NA,0.222,1,NA,1,0,0,0,0,0,0
"470","PA4851_25895",0.166,NA,0.358,1,NA,2,0,0,0,0,0,0
"471","PA4851_25900",0.031,0.218,NA,1,1,NA,0,0,0,0,0,0
"472","PA4851_25925",0.159,NA,0.176,1,NA,1,0,0,0,0,0,0
"473","PA4851_25955",0.71,0.494,0.517,3,2,3,0,0,0,0,0,0
"474","PA4851_26075",0.299,0.521,0.241,2,3,1,0,0,0,0,0,0
"475","PA4851_26400",0.525,NA,NA,3,NA,NA,0,0,0,0,0,0
"476","PA4851_26460",0.256,NA,NA,2,NA,NA,0,0,0,0,0,0
"477","PA4851_26525",0.18,0.404,0.521,1,2,3,0,0,0,0,0,0
"478","PA4851_26530",0.068,NA,NA,1,NA,NA,0,0,0,0,0,0
"479","PA4851_26750",0.019,0.117,NA,1,1,NA,0,0,0,0,0,0
"480","PA4851_26755",0.059,0.186,NA,1,1,NA,0,0,0,0,0,0
"481","PA4851_26845",0.244,0.355,0.187,1,2,1,0,0,0,0,0,0
"482","PA4851_26970",0.046,0.3,NA,1,2,NA,0,0,0,0,0,0
"483","PA4851_26975",NA,0.432,NA,NA,2,NA,0,0,0,0,0,0
"484","PA4851_27060",0.076,NA,0.266,1,NA,2,0,0,0,0,0,0
"485","PA4851_27065",0.392,NA,NA,2,NA,NA,0,0,0,0,0,0
"486","PA4851_27100",NA,0.594,0.751,NA,3,4,0,0,0,0,0,0
"487","PA4851_27105",0.103,NA,NA,1,NA,NA,0,0,0,0,0,0
"488","PA4851_27150",0.021,NA,NA,1,NA,NA,0,0,0,0,0,0
"489","PA4851_27270",NA,0.169,NA,NA,1,NA,0,0,0,0,0,0
"490","PA4851_27545",0.403,NA,0.204,2,NA,1,0,0,0,0,0,0
"491","PA4851_27580",0.169,0.261,NA,1,2,NA,0,0,0,0,0,0
"492","PA4851_27655",0.191,0.488,0.261,1,2,2,0,0,0,0,0,0
"493","PA4851_27730",NA,0.586,0.587,NA,3,3,0,0,0,0,0,0
"494","PA4851_27890",0.542,0.651,0.509,3,3,3,0,0,0,0,0,0
"495","PA4851_27975",0.056,NA,0.095,1,NA,1,0,0,0,0,0,0
"496","PA4851_28005",0.363,NA,NA,2,NA,NA,0,0,0,0,0,0
"497","PA4851_28090",0.225,0.701,0.362,1,3,2,0,0,0,0,0,0
"498","PA4851_28200",NA,NA,0.307,NA,NA,2,0,0,0,0,0,0
"499","PA4851_28225",NA,0.235,0.093,NA,1,1,0,0,0,0,0,0
"500","PA4851_28230",0.06,0.275,0.354,1,2,2,0,0,0,0,0,0
"501","PA4851_28445",NA,NA,0.723,NA,NA,3,0,0,0,0,0,0
"502","PA4851_28515",0.408,0.582,0.571,2,3,3,0,0,0,0,0,0
"503","PA4851_28530",0.865,0.867,0.948,4,4,4,0,0,0,0,0,0
"504","PA4851_28725",NA,0.266,NA,NA,2,NA,0,0,0,0,0,0
"505","PA4851_28740",NA,0.536,0.077,NA,3,1,0,0,0,0,0,0
"506","PA4851_28745",0.02,0.391,0.309,1,2,2,0,0,0,0,0,0
"507","PA4851_28760",0.11,0.232,0.345,1,1,2,0,0,0,0,0,0
"508","PA4851_28790",NA,0.581,0.243,NA,3,1,0,0,0,0,0,0
"509","PA4851_28845",NA,NA,0.033,NA,NA,1,0,0,0,0,0,0
"510","PA4851_28890",0.119,NA,0.112,1,NA,1,0,0,0,0,0,0
"511","PA4851_28905",0.179,0.31,0.093,1,2,1,0,0,0,0,0,0
"512","PA4851_29020",0.154,0.218,0.232,1,1,1,0,0,0,0,0,0
"513","PA4851_29040",0.098,0.23,0.274,1,1,2,0,0,0,0,0,0
"514","PA4851_29315",0.86,NA,NA,4,NA,NA,0,0,0,0,0,0
"515","PA4851_29410",0.356,0.681,0.563,2,3,3,0,0,0,0,0,0
"516","PA4851_29425",0.221,0.5,0.323,1,2,2,0,0,0,0,0,0
"517","PA4851_29575",0.165,0.218,0.05,1,1,1,0,0,0,0,0,0
"518","PA4851_29640",0.111,NA,0.304,1,NA,2,0,0,0,0,0,0
"519","PA4851_29745",NA,0.487,NA,NA,2,NA,0,0,0,0,0,0
"520","PA4851_29810",NA,0.109,NA,NA,1,NA,0,0,0,0,0,0
"521","PA4851_29895",NA,0.169,NA,NA,1,NA,0,0,0,0,0,0
"522","PA4851_30140",0.368,0.441,0.575,2,2,3,0,0,0,0,0,0
"523","PA4851_30160",0.699,NA,0.503,3,NA,3,0,0,0,0,0,0
"524","PA4851_30180",0.239,0.18,0.254,1,1,2,0,0,0,0,0,0
"525","PA4851_30225",0.069,NA,NA,1,NA,NA,0,0,0,0,0,0
"526","PA4851_30280",0.228,0.409,0.083,1,2,1,0,0,0,0,0,0
"527","PA4851_30345",NA,0.169,NA,NA,1,NA,0,0,0,0,0,0
"528","PA4851_30435",0.725,NA,0.686,3,NA,3,0,0,0,0,0,0
"529","PA4851_30620",NA,NA,0.349,NA,NA,2,0,0,0,0,0,0
"530","PA4851_30660",0.317,0.465,0.076,2,2,1,0,0,0,0,0,0
"531","PA4851_30695",0.315,0.198,0.418,2,1,2,0,0,0,0,0,0
"532","PA4851_31020",0.147,0.329,0.186,1,2,1,0,0,0,0,0,0
"533","PA4851_31070",0.11,NA,0.134,1,NA,1,0,0,0,0,0,0
"534","PA4851_31220",0.193,0.838,0.099,1,4,1,0,0,0,0,0,0
"535","PA4851_31260",0.392,0.488,0.102,2,2,1,0,0,0,0,0,0
"536","PA4851_31315",0.915,1,0.685,4,4,3,0,0,0,0,0,0
"537","PA4851_31370",0.237,NA,0.427,1,NA,2,0,0,0,0,0,0
"538","PA4851_31395",NA,NA,0.149,NA,NA,1,0,0,0,0,0,0
"539","PA4851_31450",0.309,NA,0.397,2,NA,2,0,0,0,0,0,0
"540","PA4851_31510",0.004,0.574,0.409,1,3,2,0,0,0,0,0,0
"541","PA4851_31560",0.178,NA,0.094,1,NA,1,0,0,0,0,0,0
"542","PA4851_00005",0.228,0.425,0.101,1,2,1,0.963,1,0.691,4,4,3
"543","PA4851_00010",0.257,0.406,0.239,2,2,1,0.27,0.467,0.263,2,2,2
"544","PA4851_00015",0.721,0.649,0.807,3,3,4,0.934,1,1,4,4,4
"545","PA4851_00020",0.279,0.505,0.316,2,3,2,0.266,0.548,0.322,2,3,2
"546","PA4851_00025",0.234,NA,NA,1,NA,NA,0.222,NA,NA,1,NA,NA
"547","PA4851_00030",0.281,NA,0.138,2,NA,1,0.586,NA,NA,3,NA,NA
"548","PA4851_00040",0.402,NA,0.688,2,NA,3,0.074,NA,0.356,1,NA,2
"549","PA4851_00055",0.533,0.307,NA,3,2,NA,0.34,0.336,0.502,2,2,3
"550","PA4851_00060",0.201,0.267,0.128,1,2,1,0.239,0.334,0.132,1,2,1
"551","PA4851_00070",1,1,0.916,4,4,4,1,0.883,0.916,4,4,4
"552","PA4851_00075",1,0.649,0.669,4,3,3,1,1,0.669,4,4,3
"553","PA4851_00080",NA,NA,0.306,NA,NA,2,0.516,NA,0.273,3,NA,2
"554","PA4851_00085",0.158,0.412,0.069,1,2,1,0.184,NA,0.32,1,NA,2
"555","PA4851_00095",0.163,0.3,0.248,1,2,1,0.196,NA,0.259,1,NA,2
"556","PA4851_00110",0.124,0.346,0.168,1,2,1,0.13,0.325,0.159,1,2,1
"557","PA4851_00115",0.354,0.463,0.21,2,2,1,0.332,0.666,0.214,2,3,1
"558","PA4851_00120",0.634,1,NA,3,4,NA,0.856,1,NA,4,4,NA
"559","PA4851_00125",0.162,NA,0.107,1,NA,1,0.897,NA,1,4,NA,4
"560","PA4851_00140",0.397,0.589,0.264,2,3,2,0.451,0.579,0.299,2,3,2
"561","PA4851_00145",0.55,0.739,0.52,3,3,3,0.55,0.739,0.52,3,3,3
"562","PA4851_00150",0.719,0.883,0.615,3,4,3,0.71,0.883,0.675,3,4,3
"563","PA4851_00155",0.251,0.38,0.152,2,2,1,0.892,1,0.671,4,4,3
"564","PA4851_00175",0.232,0.401,0.217,1,2,1,0.262,NA,0.251,2,NA,2
"565","PA4851_00180",0.568,0.208,0.546,3,1,3,0.028,0.236,0.491,1,1,2
"566","PA4851_00190",0.304,NA,0.705,2,NA,3,0.334,NA,0.319,2,NA,2
"567","PA4851_00200",0.302,NA,0.557,2,NA,3,0.33,NA,0.607,2,NA,3
"568","PA4851_00205",0.384,NA,0.202,2,NA,1,NA,NA,0.221,NA,NA,1
"569","PA4851_00210",0.384,0.797,0.202,2,4,1,NA,0.653,0.221,NA,3,1
"570","PA4851_00215",0.332,0.078,0.824,2,1,4,0.542,0.465,0.396,3,2,2
"571","PA4851_00285",0.556,0.561,0.305,3,3,2,0.452,NA,0.314,2,NA,2
"572","PA4851_00295",NA,NA,0.907,NA,NA,4,NA,NA,1,NA,NA,4
"573","PA4851_00305",0.093,NA,0.169,1,NA,1,0.264,NA,0.426,2,NA,2
"574","PA4851_00320",0.553,0.649,0.469,3,3,2,0.325,NA,NA,2,NA,NA
"575","PA4851_00350",0.102,0.267,0.211,1,2,1,NA,0.401,0.244,NA,2,1
"576","PA4851_00360",0.448,0.472,0.499,2,2,2,0.291,NA,0.472,2,NA,2
"577","PA4851_00370",NA,NA,0.435,NA,NA,2,NA,NA,0.584,NA,NA,3
"578","PA4851_00390",0.108,0.331,0.199,1,2,1,NA,NA,0.194,NA,NA,1
"579","PA4851_00395",0.031,0.62,0.132,1,3,1,0.247,NA,0.225,1,NA,1
"580","PA4851_00400",0.175,NA,0.39,1,NA,2,0.178,NA,0.411,1,NA,2
"581","PA4851_00415",0.261,0.47,0.174,2,2,1,0.266,NA,0.243,2,NA,1
"582","PA4851_00450",NA,NA,0.077,NA,NA,1,NA,NA,0.236,NA,NA,1
"583","PA4851_00475",0.147,0.221,0.178,1,1,1,0.143,0.268,0.196,1,2,1
"584","PA4851_00480",0.107,0.038,0.265,1,1,2,NA,0.043,NA,NA,1,NA
"585","PA4851_00490",0.081,0.379,0.129,1,2,1,0.072,0.524,0.299,1,3,2
"586","PA4851_00500",0.286,0.279,0.282,2,2,2,NA,0.202,NA,NA,1,NA
"587","PA4851_00535",0.464,0.379,0.806,2,2,4,0.464,0.391,0.525,2,2,3
"588","PA4851_00540",0.136,0.417,0.107,1,2,1,0.141,NA,0.092,1,NA,1
"589","PA4851_00550",NA,0.46,NA,NA,2,NA,NA,0.485,NA,NA,2,NA
"590","PA4851_00555",0.77,0.199,0.258,4,1,2,0.678,0.3,0.204,3,2,1
"591","PA4851_00560",NA,0.898,0.229,NA,4,1,NA,0.746,NA,NA,3,NA
"592","PA4851_00565",0.56,0.306,0.263,3,2,2,0.441,0.461,0.285,2,2,2
"593","PA4851_00575",0.105,NA,0.225,1,NA,1,0.152,0.342,0.09,1,2,1
"594","PA4851_00585",0.092,0.778,0.251,1,4,2,0.405,0.874,0.48,2,4,2
"595","PA4851_00590",0.118,0.432,0.042,1,2,1,0.144,0.434,0.057,1,2,1
"596","PA4851_00595",0.254,0.338,0.471,2,2,2,0.235,NA,NA,1,NA,NA
"597","PA4851_00615",0.251,0.327,0.307,2,2,2,0.341,0.738,0.365,2,3,2
"598","PA4851_00620",0.13,0.432,0.199,1,2,1,0.135,0.434,0.197,1,2,1
"599","PA4851_00625",0.445,NA,0.444,2,NA,2,0.18,NA,0.182,1,NA,1
"600","PA4851_00630",0.07,NA,0.159,1,NA,1,0.074,NA,0.165,1,NA,1
"601","PA4851_00635",0.037,0.443,0.037,1,2,1,NA,NA,0.101,NA,NA,1
"602","PA4851_00640",0.093,NA,0.169,1,NA,1,0.264,NA,0.426,2,NA,2
"603","PA4851_00670",0.265,0.3,0.188,2,2,1,0.234,0.552,NA,1,3,NA
"604","PA4851_00675",0.187,NA,0.351,1,NA,2,0.821,NA,0.499,4,NA,2
"605","PA4851_00685",0.269,NA,0.099,2,NA,1,0.466,NA,0.889,2,NA,4
"606","PA4851_00690",0.08,NA,0.159,1,NA,1,0.104,NA,0.165,1,NA,1
"607","PA4851_00695",1,NA,1,4,NA,4,1,NA,0.842,4,NA,4
"608","PA4851_00705",NA,NA,0.156,NA,NA,1,NA,NA,0.209,NA,NA,1
"609","PA4851_00710",0.195,0.47,0.248,1,2,1,0.186,0.492,0.214,1,2,1
"610","PA4851_00715",0.195,0.47,0.248,1,2,1,0.186,0.492,0.214,1,2,1
"611","PA4851_00720",0.606,0.752,0.67,3,4,3,0.191,NA,0.164,1,NA,1
"612","PA4851_00725",0.466,0.63,0.692,2,3,3,0.503,0.478,0.853,3,2,4
"613","PA4851_00730",0.14,0.333,0.18,1,2,1,NA,NA,0.508,NA,NA,3
"614","PA4851_00740",0.375,0.377,0.223,2,2,1,0.203,NA,0.082,1,NA,1
"615","PA4851_00755",0.088,0.21,NA,1,1,NA,0.221,0.414,NA,1,2,NA
"616","PA4851_00760",0.153,0.598,0.126,1,3,1,NA,NA,0.178,NA,NA,1
"617","PA4851_00765",0.555,NA,0.771,3,NA,4,1,NA,0.675,4,NA,3
"618","PA4851_00770",0.332,0.477,0.228,2,2,1,0.302,0.49,0.253,2,2,2
"619","PA4851_00775",0.371,0.437,NA,2,2,NA,0.206,NA,NA,1,NA,NA
"620","PA4851_00780",0.094,0.382,0.349,1,2,2,0.127,0.377,0.322,1,2,2
"621","PA4851_00785",0.258,0.694,0.232,2,3,1,0.058,0.37,0.083,1,2,1
"622","PA4851_00790",0.254,NA,NA,2,NA,NA,0.67,NA,0.489,3,NA,2
"623","PA4851_00795",0.122,NA,0.12,1,NA,1,0.439,NA,0.489,2,NA,2
"624","PA4851_00800",0.177,NA,0.176,1,NA,1,0.184,NA,0.183,1,NA,1
"625","PA4851_00805",0.163,0.465,0.279,1,2,2,0.059,0.633,NA,1,3,NA
"626","PA4851_00810",NA,0.488,NA,NA,2,NA,NA,0.297,NA,NA,2,NA
"627","PA4851_00815",0.202,0.47,0.323,1,2,2,0.192,NA,0.344,1,NA,2
"628","PA4851_00820",0.158,NA,0.169,1,NA,1,0.192,NA,0.186,1,NA,1
"629","PA4851_00835",0.191,0.575,0.524,1,3,3,NA,0.643,0.212,NA,3,1
"630","PA4851_00840",0.07,NA,0.094,1,NA,1,0.074,NA,0.09,1,NA,1
"631","PA4851_00855",0.245,0.309,0.208,1,2,1,0.275,NA,0.235,2,NA,1
"632","PA4851_00860",0.275,0.406,0.481,2,2,2,0.082,0.179,0.189,1,1,1
"633","PA4851_00870",0.383,0.441,0.546,2,2,3,0.121,0.325,0.177,1,2,1
"634","PA4851_00885",0.537,0.76,0.707,3,4,3,0.32,0.603,0.176,2,3,1
"635","PA4851_00890",0.352,0.79,0.267,2,4,2,0.34,0.595,0.266,2,3,2
"636","PA4851_00895",0.034,NA,0.239,1,NA,1,NA,NA,0.526,NA,NA,3
"637","PA4851_00905",0.895,0.917,0.783,4,4,4,0.424,0.607,0.285,2,3,2
"638","PA4851_00910",0.137,0.481,0.063,1,2,1,0.397,NA,0.028,2,NA,1
"639","PA4851_00915",0.467,0.774,0.425,2,4,2,0.308,0.589,0.339,2,3,2
"640","PA4851_00920",0.416,0.678,0.4,2,3,2,0.213,NA,0.293,1,NA,2
"641","PA4851_00925",0.403,0.654,0.068,2,3,1,0.781,0.694,0.478,4,3,2
"642","PA4851_00930",0.307,NA,0.501,2,NA,3,0.264,NA,0.401,2,NA,2
"643","PA4851_00940",NA,0.344,0.514,NA,2,3,NA,0.53,0.846,NA,3,4
"644","PA4851_00945",0.025,NA,0.257,1,NA,2,0.084,NA,0.248,1,NA,1
"645","PA4851_00950",0.278,0.432,0.248,2,2,1,0.266,0.434,0.214,2,2,1
"646","PA4851_00955",0.433,0.927,0.778,2,4,4,0.451,NA,1,2,NA,4
"647","PA4851_00965",0.013,0.173,NA,1,1,NA,0.134,NA,NA,1,NA,NA
"648","PA4851_00970",0.007,NA,0.029,1,NA,1,NA,0.643,0.212,NA,3,1
"649","PA4851_00975",0.151,0.33,0.486,1,2,2,NA,0.867,NA,NA,4,NA
"650","PA4851_00980",0.233,0.307,0.094,1,2,1,NA,0.765,0.535,NA,4,3
"651","PA4851_00985",0.189,0.392,0.354,1,2,2,NA,0.494,NA,NA,2,NA
"652","PA4851_00990",0.608,0.238,0.63,3,1,3,0.573,0.238,0.396,3,1,2
"653","PA4851_00995",0.59,NA,0.632,3,NA,3,0.369,NA,0.528,2,NA,3
"654","PA4851_01000",0.101,0.309,0.156,1,2,1,0.112,0.302,0.167,1,2,1
"655","PA4851_01005",0.19,0.309,0.113,1,2,1,0.206,0.302,0.132,1,2,1
"656","PA4851_01010",0.154,0.309,0.133,1,2,1,0.169,0.302,0.149,1,2,1
"657","PA4851_01015",0.143,0.505,0.168,1,3,1,NA,1,1,NA,4,4
"658","PA4851_01020",0.143,0.418,0.113,1,2,1,0.183,NA,0.095,1,NA,1
"659","PA4851_01025",0.181,0.418,0.285,1,2,2,0.245,NA,0.274,1,NA,2
"660","PA4851_01045",0.11,NA,0.113,1,NA,1,0.117,NA,0.117,1,NA,1
"661","PA4851_01050",NA,NA,0.102,NA,NA,1,NA,1,NA,NA,4,NA
